scenario,section,left,right,method,observations,correlation
null_alpha,relative_components,rel_rd_intensity_zero,rel_cash_conversion_lag_assets,spearman,56922,0.196615024878951
null_alpha,relative_components,rel_rd_intensity_zero,rel_asset_turnover,spearman,56922,0.0984364514771899
null_alpha,relative_components,rel_rd_intensity_zero,rel_asset_lightness,spearman,59920,0.1560468141600552
null_alpha,relative_components,rel_rd_intensity_zero,rel_incremental_operating_margin,spearman,54201,0.0368519706032538
null_alpha,relative_components,rel_rd_intensity_zero,rel_capex_intensity,spearman,59920,-0.0940695623809689
null_alpha,relative_components,rel_capitalized_rnd_stock_assets,rel_capitalized_rnd_stock_assets,spearman,59920,0.9999999999999998
null_alpha,relative_components,rel_capitalized_rnd_stock_assets,rel_rnd_positive_share_3y,spearman,53969,0.3576863547460795
null_alpha,relative_components,rel_capitalized_rnd_stock_assets,rel_gross_profit_lag_sga,spearman,56922,0.1123687753961287
null_alpha,relative_components,rel_capitalized_rnd_stock_assets,rel_revenue_change_lag_sga,spearman,56922,-0.0831892363393042
null_alpha,relative_components,rel_capitalized_rnd_stock_assets,rel_advertising_intensity,spearman,22657,0.1678466811155226
null_alpha,relative_components,rel_capitalized_rnd_stock_assets,rel_operating_margin,spearman,59920,0.184869357848422
null_alpha,relative_components,rel_capitalized_rnd_stock_assets,rel_cash_adjusted_roic,spearman,56922,0.2132309736304443
null_alpha,relative_components,rel_capitalized_rnd_stock_assets,rel_gross_profitability_lag_assets,spearman,56922,0.1664284731166172
null_alpha,relative_components,rel_capitalized_rnd_stock_assets,rel_cash_conversion_lag_assets,spearman,56922,0.184957678089842
null_alpha,relative_components,rel_capitalized_rnd_stock_assets,rel_asset_turnover,spearman,56922,0.0716211454831771
null_alpha,relative_components,rel_capitalized_rnd_stock_assets,rel_asset_lightness,spearman,59920,0.2170702020024686
null_alpha,relative_components,rel_capitalized_rnd_stock_assets,rel_incremental_operating_margin,spearman,54201,0.0340003924751704
null_alpha,relative_components,rel_capitalized_rnd_stock_assets,rel_capex_intensity,spearman,59920,-0.1509895054546135
null_alpha,relative_components,rel_rnd_positive_share_3y,rel_rnd_positive_share_3y,spearman,53969,1.0
null_alpha,relative_components,rel_rnd_positive_share_3y,rel_gross_profit_lag_sga,spearman,53969,-0.0065791164523782
null_alpha,relative_components,rel_rnd_positive_share_3y,rel_revenue_change_lag_sga,spearman,53969,-0.0024102554198317
null_alpha,relative_components,rel_rnd_positive_share_3y,rel_advertising_intensity,spearman,20401,0.0036679415277424
null_alpha,relative_components,rel_rnd_positive_share_3y,rel_operating_margin,spearman,53969,-0.0052183470070229
null_alpha,relative_components,rel_rnd_positive_share_3y,rel_cash_adjusted_roic,spearman,53969,-0.0063505370483181
null_alpha,relative_components,rel_rnd_positive_share_3y,rel_gross_profitability_lag_assets,spearman,53969,-0.0087956560000473
null_alpha,relative_components,rel_rnd_positive_share_3y,rel_cash_conversion_lag_assets,spearman,53969,-0.0069690025680452
null_alpha,relative_components,rel_rnd_positive_share_3y,rel_asset_turnover,spearman,53969,-0.001773875111674
null_alpha,relative_components,rel_rnd_positive_share_3y,rel_asset_lightness,spearman,53969,-0.0041055172508713
null_alpha,relative_components,rel_rnd_positive_share_3y,rel_incremental_operating_margin,spearman,51407,-0.0025993438688526
null_alpha,relative_components,rel_rnd_positive_share_3y,rel_capex_intensity,spearman,53969,0.0038279843508675
null_alpha,relative_components,rel_gross_profit_lag_sga,rel_gross_profit_lag_sga,spearman,56922,1.0
null_alpha,relative_components,rel_gross_profit_lag_sga,rel_revenue_change_lag_sga,spearman,56922,0.6780571572186488
null_alpha,relative_components,rel_gross_profit_lag_sga,rel_advertising_intensity,spearman,21534,0.4441806098522775
null_alpha,relative_components,rel_gross_profit_lag_sga,rel_operating_margin,spearman,56922,0.5190733684449274
null_alpha,relative_components,rel_gross_profit_lag_sga,rel_cash_adjusted_roic,spearman,56922,0.7002699309832973
null_alpha,relative_components,rel_gross_profit_lag_sga,rel_gross_profitability_lag_assets,spearman,56922,0.8358491508374843
null_alpha,relative_components,rel_gross_profit_lag_sga,rel_cash_conversion_lag_assets,spearman,56922,0.6822835059899687
null_alpha,relative_components,rel_gross_profit_lag_sga,rel_asset_turnover,spearman,56922,0.6188199724434224
null_alpha,relative_components,rel_gross_profit_lag_sga,rel_asset_lightness,spearman,56922,0.3236705327769461
null_alpha,relative_components,rel_gross_profit_lag_sga,rel_incremental_operating_margin,spearman,54201,0.0740314772732511
null_alpha,relative_components,rel_gross_profit_lag_sga,rel_capex_intensity,spearman,56922,-0.4488949774223513
null_alpha,relative_components,rel_revenue_change_lag_sga,rel_revenue_change_lag_sga,spearman,56922,0.9999999999999998
null_alpha,relative_components,rel_revenue_change_lag_sga,rel_advertising_intensity,spearman,21534,0.0530315975884162
null_alpha,relative_components,rel_revenue_change_lag_sga,rel_operating_margin,spearman,56922,0.0535943295104548
null_alpha,relative_components,rel_revenue_change_lag_sga,rel_cash_adjusted_roic,spearman,56922,0.3350089332018665
null_alpha,relative_components,rel_revenue_change_lag_sga,rel_gross_profitability_lag_assets,spearman,56922,0.5084980488975365
null_alpha,relative_components,rel_revenue_change_lag_sga,rel_cash_conversion_lag_assets,spearman,56922,0.3086823291055846
null_alpha,relative_components,rel_revenue_change_lag_sga,rel_asset_turnover,spearman,56922,0.6961889467304254
null_alpha,relative_components,rel_revenue_change_lag_sga,rel_asset_lightness,spearman,56922,0.118758731951682
null_alpha,relative_components,rel_revenue_change_lag_sga,rel_incremental_operating_margin,spearman,54201,-0.0197053780154366
null_alpha,relative_components,rel_revenue_change_lag_sga,rel_capex_intensity,spearman,56922,-0.4577850714777111
null_alpha,relative_components,rel_advertising_intensity,rel_advertising_intensity,spearman,22657,1.0
null_alpha,relative_components,rel_advertising_intensity,rel_operating_margin,spearman,22657,0.5616181135591564
null_alpha,relative_components,rel_advertising_intensity,rel_cash_adjusted_roic,spearman,21534,0.5255119870323943
null_alpha,relative_components,rel_advertising_intensity,rel_gross_profitability_lag_assets,spearman,21534,0.2864331358031914
null_alpha,relative_components,rel_advertising_intensity,rel_cash_conversion_lag_assets,spearman,21534,0.5291014206439688
null_alpha,relative_components,rel_advertising_intensity,rel_asset_turnover,spearman,21534,0.1546082987502594
null_alpha,relative_components,rel_advertising_intensity,rel_asset_lightness,spearman,22657,0.2489052677897695
null_alpha,relative_components,rel_advertising_intensity,rel_incremental_operating_margin,spearman,20532,0.10815054065305
null_alpha,relative_components,rel_advertising_intensity,rel_capex_intensity,spearman,22657,-0.1384181102126931
null_alpha,relative_components,rel_operating_margin,rel_operating_margin,spearman,59920,0.9999999999999998
null_alpha,relative_components,rel_operating_margin,rel_cash_adjusted_roic,spearman,56922,0.8855071638512592
null_alpha,relative_components,rel_operating_margin,rel_gross_profitability_lag_assets,spearman,56922,0.4794040226081699
null_alpha,relative_components,rel_operating_margin,rel_cash_conversion_lag_assets,spearman,56922,0.911576133227182
null_alpha,relative_components,rel_operating_margin,rel_asset_turnover,spearman,56922,0.1843020155468732
null_alpha,relative_components,rel_operating_margin,rel_asset_lightness,spearman,59920,0.300070705520518
null_alpha,relative_components,rel_operating_margin,rel_incremental_operating_margin,spearman,54201,0.1938313756949832
null_alpha,relative_components,rel_operating_margin,rel_capex_intensity,spearman,59920,-0.1715362502687764
null_alpha,relative_components,rel_cash_adjusted_roic,rel_cash_adjusted_roic,spearman,56922,1.0
null_alpha,relative_components,rel_cash_adjusted_roic,rel_gross_profitability_lag_assets,spearman,56922,0.7449426679593132
null_alpha,relative_components,rel_cash_adjusted_roic,rel_cash_conversion_lag_assets,spearman,56922,0.9796637307176388
null_alpha,relative_components,rel_cash_adjusted_roic,rel_asset_turnover,spearman,56922,0.5662253971086653
null_alpha,relative_components,rel_cash_adjusted_roic,rel_asset_lightness,spearman,56922,0.4982847632319415
null_alpha,relative_components,rel_cash_adjusted_roic,rel_incremental_operating_margin,spearman,54201,0.1657095309550195
null_alpha,relative_components,rel_cash_adjusted_roic,rel_capex_intensity,spearman,56922,-0.4495319953086262
null_alpha,relative_components,rel_gross_profitability_lag_assets,rel_gross_profitability_lag_assets,spearman,56922,1.0
null_alpha,relative_components,rel_gross_profitability_lag_assets,rel_cash_conversion_lag_assets,spearman,56922,0.6942246514513037
null_alpha,relative_components,rel_gross_profitability_lag_assets,rel_asset_turnover,spearman,56922,0.7970366003340343
null_alpha,relative_components,rel_gross_profitability_lag_assets,rel_asset_lightness,spearman,56922,0.5875104966160564
null_alpha,relative_components,rel_gross_profitability_lag_assets,rel_incremental_operating_margin,spearman,54201,0.0749677199636505
null_alpha,relative_components,rel_gross_profitability_lag_assets,rel_capex_intensity,spearman,56922,-0.6084043878162713
null_alpha,relative_components,rel_cash_conversion_lag_assets,rel_cash_conversion_lag_assets,spearman,56922,0.9999999999999998
null_alpha,relative_components,rel_cash_conversion_lag_assets,rel_asset_turnover,spearman,56922,0.4943775582847724
null_alpha,relative_components,rel_cash_conversion_lag_assets,rel_asset_lightness,spearman,56922,0.4117708110260522
null_alpha,relative_components,rel_cash_conversion_lag_assets,rel_incremental_operating_margin,spearman,54201,0.1729104613413163
null_alpha,relative_components,rel_cash_conversion_lag_assets,rel_capex_intensity,spearman,56922,-0.4156096482675229
null_alpha,relative_components,rel_asset_turnover,rel_asset_turnover,spearman,56922,1.0
null_alpha,relative_components,rel_asset_turnover,rel_asset_lightness,spearman,56922,0.5760547826716785
null_alpha,relative_components,rel_asset_turnover,rel_incremental_operating_margin,spearman,54201,0.0085693854555723
null_alpha,relative_components,rel_asset_turnover,rel_capex_intensity,spearman,56922,-0.7219674620141181
null_alpha,relative_components,rel_asset_lightness,rel_asset_lightness,spearman,59920,1.0
null_alpha,relative_components,rel_asset_lightness,rel_incremental_operating_margin,spearman,54201,0.0486659240716906
null_alpha,relative_components,rel_asset_lightness,rel_capex_intensity,spearman,59920,-0.5598087277857691
null_alpha,relative_components,rel_incremental_operating_margin,rel_incremental_operating_margin,spearman,54201,1.0
null_alpha,relative_components,rel_incremental_operating_margin,rel_capex_intensity,spearman,54201,-0.0172081657231163
null_alpha,relative_components,rel_capex_intensity,rel_capex_intensity,spearman,59920,1.0
null_alpha,anchored_components,anch_gross_margin,anch_gross_margin,spearman,59718,1.0
null_alpha,anchored_components,anch_gross_margin,anch_revenue_cagr_3y,spearman,50903,0.0898915277773718
null_alpha,anchored_components,anch_gross_margin,anch_gross_margin_volatility_3y,spearman,53769,-0.0053957923396799
null_alpha,anchored_components,anch_gross_margin,anch_industry_sales_hhi,spearman,59718,0.0040817623564842
null_alpha,anchored_components,anch_gross_margin,anch_log_active_firm_count,spearman,59718,0.0310092917341662
null_alpha,anchored_components,anch_gross_margin,anch_rd_intensity_zero,spearman,59718,0.2057014252212533
null_alpha,anchored_components,anch_gross_margin,anch_capitalized_rnd_stock_assets,spearman,59718,0.2004843433262041
null_alpha,anchored_components,anch_gross_margin,anch_rnd_positive_share_3y,spearman,53769,0.0053793677957593
null_alpha,anchored_components,anch_gross_margin,anch_gross_profit_lag_sga,spearman,56721,0.6758067596827129
null_alpha,anchored_components,anch_gross_margin,anch_revenue_change_lag_sga,spearman,56721,0.049161593892304
null_alpha,anchored_components,anch_gross_margin,anch_advertising_intensity,spearman,22517,0.3005372354528977
null_alpha,anchored_components,anch_gross_margin,anch_operating_margin,spearman,59718,0.5987476448605373
null_alpha,anchored_components,anch_gross_margin,anch_cash_adjusted_roic,spearman,56721,0.5829297139401993
null_alpha,anchored_components,anch_gross_margin,anch_gross_profitability_lag_assets,spearman,56721,0.7196171076127733
null_alpha,anchored_components,anch_gross_margin,anch_cash_conversion_lag_assets,spearman,56721,0.584420075602894
null_alpha,anchored_components,anch_gross_margin,anch_asset_turnover,spearman,56721,0.2003370993381948
null_alpha,anchored_components,anch_gross_margin,anch_asset_lightness,spearman,59718,0.3131670773835853
null_alpha,anchored_components,anch_gross_margin,anch_incremental_operating_margin,spearman,54028,0.1211148712100637
null_alpha,anchored_components,anch_gross_margin,anch_capex_intensity,spearman,59718,-0.1872975978289618
null_alpha,anchored_components,anch_revenue_cagr_3y,anch_revenue_cagr_3y,spearman,50903,1.0
null_alpha,anchored_components,anch_revenue_cagr_3y,anch_gross_margin_volatility_3y,spearman,50903,-0.0012902776567448
null_alpha,anchored_components,anch_revenue_cagr_3y,anch_industry_sales_hhi,spearman,50903,0.0244650639598457
null_alpha,anchored_components,anch_revenue_cagr_3y,anch_log_active_firm_count,spearman,50903,-0.0154092375763894
null_alpha,anchored_components,anch_revenue_cagr_3y,anch_rd_intensity_zero,spearman,50903,0.0389315474147629
null_alpha,anchored_components,anch_revenue_cagr_3y,anch_capitalized_rnd_stock_assets,spearman,50903,-0.1427501709605795
null_alpha,anchored_components,anch_revenue_cagr_3y,anch_rnd_positive_share_3y,spearman,50903,-0.0034484452022792
null_alpha,anchored_components,anch_revenue_cagr_3y,anch_gross_profit_lag_sga,spearman,50903,0.4097092593798038
null_alpha,anchored_components,anch_revenue_cagr_3y,anch_revenue_change_lag_sga,spearman,50903,0.5127052453184003
null_alpha,anchored_components,anch_revenue_cagr_3y,anch_advertising_intensity,spearman,19240,0.0719994921466512
null_alpha,anchored_components,anch_revenue_cagr_3y,anch_operating_margin,spearman,50903,0.0895273442227393
null_alpha,anchored_components,anch_revenue_cagr_3y,anch_cash_adjusted_roic,spearman,50903,0.3192374908311398
null_alpha,anchored_components,anch_revenue_cagr_3y,anch_gross_profitability_lag_assets,spearman,50903,0.4575700450587451
null_alpha,anchored_components,anch_revenue_cagr_3y,anch_cash_conversion_lag_assets,spearman,50903,0.2856266704826445
null_alpha,anchored_components,anch_revenue_cagr_3y,anch_asset_turnover,spearman,50903,0.5849501621469599
null_alpha,anchored_components,anch_revenue_cagr_3y,anch_asset_lightness,spearman,50903,0.2261943560501449
null_alpha,anchored_components,anch_revenue_cagr_3y,anch_incremental_operating_margin,spearman,48470,0.0055410491771405
null_alpha,anchored_components,anch_revenue_cagr_3y,anch_capex_intensity,spearman,50903,-0.4057090231604876
